id,Window_size,Source_port,Destination_port,First_packet_size,forward_packets,forward_total_bytes,Min_forward_inter_arrival_time_difference,Max_forward_inter_arrival_time_difference,Mean_forward_inter_arrival_time_difference,STD_forward_inter_arrival_time_difference,Mean_forward_packets,STD_forward_packets,backward_packets,backward_total_bytes,Min_backward_inter_arrival_time_difference,Max_backward_inter_arrival_time_difference,Mean_backward_inter_arrival_time_difference,STD_backward_inter_arrival_time_difference,Mean_backward_packets,STD_backward_packets,Mean_backward_TTL_value,Total_packets,Minimum_packet_size,Maximum_packet_size,Mean_packet_size,class,Maximum_backward_packet,Maximum_forward_packet,Minimum_backward_packet,Minimum_forward_packet
3227,8192,64991,80,419.0,21,842,0.0016269999996438855,10.098664999999528,5.9824026000000226,4.986903137208556,40.095238095238095,86.85499684065668,27,11900,3.3000000257743516e-05,9845.514309999999,369.07988418518516,1893.8910133979487,440.7407407407408,609.0160786429075,64.0,48,20,1440,265.4583333333333,normal,1440.0,419.0,20.0,20.0
3228,8192,64992,80,415.0,21,838,0.002803999999741791,10.115383999998812,5.982131449999998,4.969392057307316,39.904761904761905,85.9825009882271,28,10699,5.599999894911888e-05,9845.515775,355.89827617857145,1859.7967786053864,382.1071428571428,585.9392168757914,64.0,49,20,1440,235.44897959183675,normal,1440.0,415.0,20.0,20.0
3229,8192,64993,80,412.0,20,815,0.0029650000014953552,10.1129949999995,6.294814578947379,4.894700712512508,40.75,87.4214685182921,28,10590,2.89999989036005e-05,9845.541661,355.8977475714285,1859.801953982484,378.21428571428567,579.8684625520117,64.0,48,20,1440,237.60416666666663,normal,1440.0,412.0,20.0,20.0
3230,8192,64994,80,412.0,20,815,0.002343000000109896,10.118930000000548,6.295647842105322,4.885873781178064,40.75,87.4214685182921,27,10719,5.600000076810829e-05,9845.545422,369.0799271111112,1893.8972158393838,397.0,597.2088927154899,64.0,47,20,1440,245.40425531914886,normal,1440.0,412.0,20.0,20.0
3231,8192,64995,80,20.0,4,92,0.010975999999573105,8.056816000000254,2.714472666666552,4.62671796460907,23.0,6.0,3,64,0.06974500000069384,9846.528709999999,3284.8866873333336,5682.550087124916,21.33333333333333,2.309401076758503,64.0,7,20,32,22.285714285714285,normal,24.0,32.0,20.0,20.0
3232,8192,64996,80,20.0,4,92,0.0127730000003794,8.026904000000286,2.706727666666969,4.607532322528209,23.0,6.0,3,64,0.07813800000076299,9846.549638,3284.886255666667,5682.568571452375,21.33333333333333,2.309401076758503,64.0,7,20,32,22.285714285714285,normal,24.0,32.0,20.0,20.0
3233,8192,64997,80,20.0,4,92,0.01211200000034296,8.02842899999996,2.7060123333333954,4.609463976111702,23.0,6.0,3,64,0.07400199999938195,9846.551492,3284.8866703333333,5682.569820633369,21.33333333333333,2.309401076758503,64.0,7,20,32,22.285714285714285,normal,24.0,32.0,20.0,20.0
3234,8192,64998,80,504.0,24,987,0.0013120000003254972,10.108588000000964,5.242380608695622,5.019254432479396,41.125,98.62106332034136,29,10786,3.9000000469968654e-05,9846.562902,343.6939207586206,1827.667842857217,371.93103448275866,569.0663362683578,64.0,53,20,1440,222.1320754716981,normal,1440.0,504.0,20.0,20.0
3235,8192,64999,80,504.0,33,1167,0.0020000000004074536,10.15400799999952,3.7709808437500096,4.859798511526933,35.36363636363637,84.15418074203822,55,34602,0.0,9846.578139,181.22261589090908,1327.4174369458206,629.1272727272727,655.464891693235,64.0,88,20,1440,406.46590909090907,normal,1440.0,504.0,20.0,20.0
3236,8192,65000,443,537.0,18,1699,0.0006670000002486631,64.95380500000101,5.564957764705789,15.845083069567645,94.38888888888887,127.85015994785776,24,3634,8.000000161700882e-05,9847.911794,414.27074770833326,2009.4021429947934,151.41666666666666,264.42947883199844,64.0,42,20,961,126.9761904761905,normal,961.0,537.0,20.0,20.0
3237,8192,65001,80,20.0,4,92,0.008625000000392902,6.673805000000358,2.2315060000000813,3.847144174858129,23.0,6.0,3,64,0.006675000000541331,9847.900734,3284.8610876666667,5683.760037949747,21.33333333333333,2.309401076758503,64.0,7,20,32,22.285714285714285,normal,24.0,32.0,20.0,20.0
3238,8192,65002,80,299.0,28,1169,0.00156299999980547,10.095953000000009,5.721987,4.915918491962762,41.75,76.29602436125577,41,25169,3.199999991920777e-05,9847.901694,243.9607768292683,1537.3881313156048,613.8780487804878,676.5677421781927,64.0,69,20,1440,381.71014492753625,normal,1440.0,324.0,20.0,20.0
3239,8192,65003,443,217.0,27,2022,0.0005270000001473818,10.093299000000117,5.1875082692307695,4.941741395403487,74.8888888888889,214.03330677783867,30,6754,2.9999999242136248e-05,9847.913943000001,332.75917146666666,1797.1324508168989,225.13333333333333,467.4685852128672,70.36666666666666,57,20,1440,153.96491228070175,normal,1440.0,1123.0,20.0,20.0
3240,8192,65004,80,290.0,27,1149,0.00265899999976682,10.165416999998342,6.433879846153872,4.7167259726519974,42.55555555555557,77.62500258061849,39,18351,0.0,9848.839942,256.8234794358974,1576.3791548905942,470.5384615384616,622.2736259773868,64.0,66,20,1440,295.45454545454544,normal,1440.0,332.0,20.0,20.0
3241,8192,65005,80,20.0,4,92,0.00859700000000885,7.780013999999938,2.599431999999676,4.486515651369227,23.0,6.0,3,64,0.004543999999441439,9848.842719,3285.5440156666664,5683.984740911641,21.33333333333333,2.309401076758503,64.0,7,20,32,22.285714285714285,normal,24.0,32.0,20.0,20.0
3242,8192,65006,80,323.0,17,666,0.0014330000012705568,10.104967000001123,7.550902875000019,4.279504081715945,39.1764705882353,73.19173048756744,16,1077,0.005390000000261352,9852.310775,623.31958925,2461.0672651779364,67.3125,188.18597848936568,64.0,33,20,773,52.81818181818182,normal,773.0,323.0,20.0,20.0
3243,8192,65007,80,486.0,17,829,0.0012679999999818392,10.101701999999932,7.549946437500013,4.285095569347243,48.764705882352935,112.70677076587098,16,931,0.006902999999510939,9852.332064,623.320207,2461.072787577961,58.1875,151.68661498849087,64.0,33,20,627,53.33333333333334,normal,627.0,486.0,20.0,20.0
3244,8192,65008,80,323.0,17,666,0.01074999999946158,10.136871000000609,7.551359375000062,4.2837178108695575,39.1764705882353,73.19173048756744,16,1077,0.02635000000009313,9852.335373,623.321873625,2461.07322370755,67.3125,188.18597848936568,64.0,33,20,773,52.81818181818182,normal,773.0,323.0,20.0,20.0
3245,8192,65009,80,325.0,17,668,0.009563999999954827,10.10566900000049,7.551752875000035,4.2806595179648665,39.29411764705883,73.67645884701092,16,1054,0.02384100000017497,9852.335266,623.3222881875,2461.0730765105536,65.875,182.43606185912552,64.0,33,20,750,52.18181818181818,normal,750.0,325.0,20.0,20.0
3246,8192,65010,80,20.0,4,92,0.009830999999394407,7.7254330000014315,2.58490133333362,4.451833604845444,23.0,6.0,3,64,0.006199000001288368,9852.340276,3286.6940809999996,5686.017710577213,21.33333333333333,2.309401076758503,64.0,7,20,32,22.285714285714285,normal,24.0,32.0,20.0,20.0
3247,8192,65011,80,20.0,4,92,0.009345999998913612,7.7143420000011265,2.5800506666661627,4.446428149441962,23.0,6.0,3,64,0.004799000000275555,9852.340207,3286.689878666666,5686.0212868406825,21.33333333333333,2.309401076758503,64.0,7,20,32,22.285714285714285,normal,24.0,32.0,20.0,20.0
3248,8192,65012,80,480.0,17,823,0.01571200000034878,10.111192000000301,7.552247937499943,4.256739112636549,48.411764705882355,111.25199932109614,16,931,0.03995500000019092,9852.34445,623.3232725625,2461.075230860851,58.1875,151.68661498849087,64.0,33,20,627,53.15151515151515,normal,627.0,480.0,20.0,20.0
3249,8192,65013,80,20.0,4,92,0.0110740000000078,7.708454999999957,2.5779456666665888,4.443151711257968,23.0,6.0,3,64,0.006471999999121182,9852.344353,3286.688916,5686.025707553953,21.33333333333333,2.309401076758503,64.0,7,20,32,22.285714285714285,normal,24.0,32.0,20.0,20.0
3250,8192,65014,80,20.0,4,92,0.02749399999993329,6.668877000000068,2.244334333333124,3.8317690734996233,23.0,6.0,3,64,0.034673000000111635,9852.354715000001,3286.3570080000004,5686.3217866891955,21.33333333333333,2.309401076758503,64.0,7,20,32,22.285714285714285,normal,24.0,32.0,20.0,20.0
3251,8192,65015,80,20.0,4,92,0.03175399999963702,6.665848999999072,2.2510399999997994,3.823355208439073,23.0,6.0,3,64,0.05374899999878835,9852.357817,3286.3643033333333,5686.318149504865,21.33333333333333,2.309401076758503,64.0,7,20,32,22.285714285714285,normal,24.0,32.0,20.0,20.0
3252,8192,65016,80,401.0,25,2307,0.004883999999947264,10.109277999999904,6.874454999999974,4.413614625267575,92.28,166.98490949783456,25,3029,0.008382999998502783,9855.144039,400.80497608,1969.6588329289707,121.16,240.27600102104802,64.0,50,20,818,106.72,normal,818.0,504.0,20.0,20.0
3253,8192,65017,80,20.0,4,92,0.008604000000559608,7.0015199999997995,2.3412549999999706,4.035908664168431,23.0,6.0,3,64,0.01047399999879417,9855.145072,3287.3871606666667,5687.846272582737,21.33333333333333,2.309401076758503,64.0,7,20,32,22.285714285714285,normal,24.0,32.0,20.0,20.0
3254,8192,65018,80,734.0,32,6518,0.004289000000426313,10.109440000000175,5.37179887096775,4.423963487328456,203.6875,321.6220420046266,31,7072,0.006926000000021304,9856.973151,323.3384575483871,1769.3731767101087,228.1290322580645,358.43434935242874,64.0,63,20,826,215.7142857142857,normal,826.0,791.0,20.0,20.0
3255,8192,65019,80,667.0,20,1755,0.009594999999535505,10.147252000000664,7.1914148947368,4.302883490700719,87.75,204.53023840266903,19,2166,0.012039999999615249,9857.548778,526.0092926842105,2259.7389655788706,114.0,282.5668062600418,64.0,39,20,1004,100.53846153846152,normal,1004.0,704.0,20.0,20.0
3256,8192,65020,80,679.0,43,6002,0.008074999999735155,10.504000000000817,6.873170190476188,4.2823097905856224,139.58139534883722,276.20836101256015,42,6311,0.031970000000001164,9857.549365,241.57659433333333,1519.9723932506547,150.26190476190476,297.53245853051095,64.0,85,20,1005,144.85882352941175,normal,1005.0,994.0,20.0,20.0
3257,8192,65021,80,437.0,17,780,0.01402799999959825,10.110547000000224,7.5362500625000175,4.265295607909201,45.88235294117647,100.8265108695012,16,751,0.016458000000056927,9872.673905,624.5774231875,2466.161991192645,46.9375,106.6879991689162,64.0,33,20,447,46.39393939393939,normal,447.0,437.0,20.0,20.0
3258,8192,65022,80,753.0,40,6078,0.0042429999994055825,10.502801000000542,6.9115350769230774,4.370487517394681,151.95,288.16376665059124,39,6426,0.006636000000071364,9875.719582,260.1348687948718,1580.250775466372,164.76923076923075,313.3058419616325,64.0,79,20,826,158.27848101265826,normal,826.0,803.0,20.0,20.0
3259,8192,65023,80,367.0,23,830,0.0015669999993406234,10.113827000001038,5.447545818181838,5.068455947444557,36.08695652173913,72.17775598131341,35,21474,3.499999911582563e-05,9879.391459,285.69228137142863,1669.3329518608925,613.5428571428571,676.5900376088881,64.0,58,20,1440,384.5517241379312,normal,1440.0,367.0,20.0,20.0
3260,8192,65024,80,451.0,18,815,0.016402999999627355,10.09335099999953,7.127469705882343,4.6449071995449565,45.27777777777778,101.29038369986245,19,2744,8.499999967170879e-05,9879.818392000001,526.3670988947368,2265.0464342007103,144.42105263157896,356.8459542824036,64.0,37,20,1440,96.18918918918921,normal,1440.0,451.0,20.0,20.0
3261,8192,65025,80,449.0,18,813,0.01395299999967392,10.08121299999948,7.127191529411743,4.620207027174708,45.16666666666666,100.8191450072852,17,1504,0.017902999999932945,9879.819499,588.2923609411764,2394.375554920315,88.47058823529413,281.2823576157637,64.0,35,20,1180,66.2,normal,1180.0,449.0,20.0,20.0
3262,8192,65026,80,20.0,4,92,0.009965999999622,9.802659000000856,3.277029999999892,5.65136208736358,23.0,6.0,3,64,0.013249999999970896,9879.840619,3296.5530723333336,5701.296358098579,21.33333333333333,2.309401076758503,64.0,7,20,32,22.285714285714285,normal,24.0,32.0,20.0,20.0
3263,8192,65027,80,20.0,4,92,0.011606000000028873,9.802170999999364,3.2769986666662585,5.650965701649063,23.0,6.0,3,64,0.010807000000568223,9879.843564,3296.553468333333,5701.298566940266,21.33333333333333,2.309401076758503,64.0,7,20,32,22.285714285714285,normal,24.0,32.0,20.0,20.0
3264,8192,65028,80,20.0,4,92,0.009586999998646206,8.647493000000395,2.8912593333334367,4.985045853403242,23.0,6.0,3,64,0.0068210000008548394,9880.992162,3296.549517666667,5702.296237189373,21.33333333333333,2.309401076758503,64.0,7,20,32,22.285714285714285,normal,24.0,32.0,20.0,20.0
3265,8192,65029,80,20.0,4,92,0.011463000000730972,8.643517000000429,2.889900000000125,4.982778751764083,23.0,6.0,3,64,0.009536999999909312,9880.993051000001,3296.5494989999997,5702.297020836087,21.33333333333333,2.309401076758503,64.0,7,20,32,22.285714285714285,normal,24.0,32.0,20.0,20.0
3266,8192,65030,80,1332.0,18,1696,0.0024450000000797445,10.105129000001398,7.1230970000000084,4.61965106964914,94.22222222222223,308.9202363366645,17,964,0.007106999999450636,9880.993003,588.3575680588235,2394.661146669977,56.70588235294117,150.31457210874564,64.0,35,20,1332,76.0,normal,640.0,1332.0,20.0,20.0
3267,8192,65031,80,415.0,18,779,0.014944000000468803,10.10554299999967,7.124417764705868,4.6175585570096525,43.27777777777778,92.80834493130932,17,728,0.02902999999969325,9881.010019,588.3596335882353,2394.665004107248,42.8235294117647,93.0780823382428,64.0,35,20,415,43.05714285714286,normal,404.0,415.0,20.0,20.0
3268,8192,65032,80,415.0,17,758,0.006387999999788008,10.105284999999641,7.567387499999995,4.427810505406449,44.58823529411765,95.49283927573406,16,708,0.01652000000103726,9881.027546,625.1313239375,2468.242196790373,44.25,95.93852198152732,64.0,33,20,415,44.42424242424242,normal,404.0,415.0,20.0,20.0
3269,8192,65033,80,20.0,4,92,0.015509999999267166,8.590591000000131,2.8744876666666337,4.9502907839323695,23.0,6.0,3,64,0.008609999998952844,9881.049476,3296.5506246666664,5702.344892123574,21.33333333333333,2.309401076758503,64.0,7,20,32,22.285714285714285,normal,24.0,32.0,20.0,20.0
3270,8192,65034,80,400.0,17,743,0.001151999998910469,10.105731999999987,7.497469499999966,4.372115665802921,43.70588235294117,91.85638566934416,16,1246,0.0037279999996826523,9882.441273,625.1496726875,2468.614228445911,77.875,230.4354935045092,64.0,33,20,942,60.27272727272727,normal,942.0,400.0,20.0,20.0
3271,8192,65035,80,412.0,18,775,0.016896000000997446,10.080042999999932,7.19355447058821,4.407252545584669,43.05555555555557,92.1159577554433,18,2430,3.099999958067201e-05,9883.007044,555.8495173333333,2327.75563048512,135.0,347.53518653850426,64.0,36,20,1440,89.02777777777777,normal,1440.0,412.0,20.0,20.0
3272,8192,65036,80,412.0,24,1378,0.004707000000053085,10.131221999999982,5.316999217391324,4.9483366966404185,57.41666666666666,123.97542416584606,30,13703,3.5000000934815034e-05,9883.009854,333.50976993333336,1803.6191005927185,456.76666666666665,626.5031405008848,64.0,54,20,1440,279.27777777777777,normal,1440.0,503.0,20.0,20.0
3273,8192,65037,80,20.0,4,92,0.013951999999335385,7.700722999999924,2.5856313333327607,4.429821872787679,23.0,6.0,3,64,0.03907400000025518,9883.551323,3297.098069,5704.037126228219,21.33333333333333,2.309401076758503,64.0,7,20,32,22.285714285714285,normal,24.0,32.0,20.0,20.0
3274,8192,65038,80,472.0,17,815,0.000899000000572414,10.088587000000187,7.542076437499987,4.3263967734128235,47.941176470588225,109.3123223773487,16,773,0.0035860000007232884,9883.555411,625.2637908125,2468.880801318825,48.3125,112.1877704267864,64.0,33,20,472,48.12121212121213,normal,469.0,472.0,20.0,20.0
3275,8192,65039,80,460.0,17,803,0.009299999999711872,10.116136000000553,7.504235875000062,4.3618188126425785,47.235294117647065,106.40284853550956,17,1946,0.0001030000003083842,9885.222823999999,588.5461911176471,2395.702456167408,114.47058823529413,344.40349113486394,64.0,34,20,1440,80.8529411764706,normal,1440.0,460.0,20.0,20.0
3276,8192,65040,80,20.0,4,92,0.01705699999911303,6.019732000000657,2.0256233333329874,3.459018727472627,23.0,6.0,3,64,0.03626100000110455,9885.226489,3297.097069666667,5705.488227226768,21.33333333333333,2.309401076758503,64.0,7,20,32,22.285714285714285,normal,24.0,32.0,20.0,20.0
3277,8192,65041,80,329.0,20,732,0.0026450000004842877,10.091860000000453,6.319629894736862,4.901384633385297,36.6,68.87242210286921,24,9715,4.1000001147040166e-05,9885.229004,416.8872105833333,2016.7544412671384,404.79166666666674,601.9110853856613,64.0,44,20,1440,237.4318181818182,normal,1440.0,329.0,20.0,20.0
3278,8192,65042,80,20.0,4,92,0.0097700000005716,9.405579999998736,3.1424303333333232,5.424046827655396,23.0,6.0,3,64,0.003983000000516768,9885.572568000001,3298.328556666667,5704.722592973381,21.33333333333333,2.309401076758503,64.0,7,20,32,22.285714285714285,normal,24.0,32.0,20.0,20.0
3279,8192,65043,80,845.0,23,3761,0.008694000000105007,10.100281000000905,6.070895909090887,4.6579503243782385,163.52173913043478,317.75860900507155,26,7795,9.200000022246968e-05,9885.575366,385.3510546538461,1937.6789365376367,299.8076923076923,491.7537610821717,64.0,49,20,1440,235.8367346938776,normal,1440.0,905.0,20.0,20.0
3280,8192,65044,80,20.0,4,92,0.01099400000020978,9.400756000000909,3.141953000000285,5.420282619053999,23.0,6.0,3,64,0.005574999999225838,9885.578419,3298.329788333333,5704.726591231706,21.33333333333333,2.309401076758503,64.0,7,20,32,22.285714285714285,normal,24.0,32.0,20.0,20.0
3281,8192,65045,80,329.0,17,672,0.014658000000054015,10.103831000000355,7.573379250000016,4.317561754704645,39.52941176470589,74.64592893040017,16,1209,0.03456700000060664,9885.580058,625.42154825,2469.378615971583,75.5625,221.18558384307056,64.0,33,20,905,57.0,normal,905.0,329.0,20.0,20.0
3282,8192,65046,80,20.0,4,92,0.01099400000020978,9.399382999999943,3.140475333332992,5.4203730393445255,23.0,6.0,3,64,0.006144000000858796,9885.579314,3298.329296666667,5704.727790675078,21.33333333333333,2.309401076758503,64.0,7,20,32,22.285714285714285,normal,24.0,32.0,20.0,20.0
3283,8192,65047,80,498.0,30,3221,0.013104999999995924,10.151393000000098,7.40570006896551,4.049243381696975,107.36666666666666,232.44331653609413,29,2112,0.3115299999990384,9885.584372,348.2875973793104,1834.286719031645,72.82758620689657,134.00161751836038,64.0,59,20,870,90.38983050847456,normal,402.0,870.0,20.0,20.0
3284,8192,65048,80,1480.0,22,8688,0.0,10.104429000000893,5.71121552380949,5.02736646858752,394.9090909090909,633.2655283822335,21,1022,2.700000004551839e-05,9889.690007,476.6478589047618,2156.8044279810856,48.66666666666666,130.453567729416,64.0,43,20,1480,225.81395348837208,normal,618.0,1480.0,20.0,20.0
3285,8192,65049,80,931.0,17,1274,0.00177599999915401,10.08191799999986,7.49486568750001,4.40019693370856,74.94117647058823,220.61858222626992,16,922,0.0035369999986869525,9889.712009,625.5996519375,2470.433148685264,57.625,149.43666439889063,64.0,33,20,931,66.54545454545455,normal,618.0,931.0,20.0,20.0
3286,8192,65050,80,614.0,17,957,0.0026479999996809056,10.098534999999174,7.4951511250000085,4.401924024469967,56.29411764705882,143.74402800894129,16,642,0.005784000000858214,9889.713375,625.6001201875,2470.43337569464,40.125,79.43959969687661,64.0,33,20,614,48.45454545454545,normal,338.0,614.0,20.0,20.0
3287,8192,65051,80,20.0,4,92,0.013597999999547028,9.017147999998997,3.0163883333328463,5.1968108723837245,23.0,6.0,3,64,0.013381999999182879,9889.731412000001,3299.5880826666667,5707.23331424261,21.33333333333333,2.309401076758503,64.0,7,20,32,22.285714285714285,normal,24.0,32.0,20.0,20.0
